Время, T, RH
05.04.22 11:50:56,5.86,35.81
05.04.22 12:10:56,5.34,36.99
05.04.22 12:30:56,5.20,38.10
05.04.22 12:50:56,5.33,37.99
05.04.22 13:10:56,5.86,37.23
05.04.22 13:30:56,6.53,38.55
05.04.22 13:50:56,8.99,28.77
05.04.22 14:10:56,7.87,32.41
05.04.22 14:30:56,5.94,35.73
05.04.22 14:50:56,6.52,37.36
